1,63
2,52
3,0
4,0
5,49
6,48
7,0
8,7
9,23
10,2
11,40
12,0
13,0
14,0
15,0
16,2
17,0
18,0
19,8
20,8
21,0
22,0
23,6
24,0
25,17
26,6
27,0
28,85
29,9
30,0
31,48
32,0
33,68
34,80
35,87
36,0
37,17
38,0
39,4
40,45
41,0
42,30
43,4
44,18
45,8
46,53
47,0
48,96
49,17
50,17
51,15
52,24
53,0
54,0
55,1
56,11
57,0
58,3
59,0
60,60
61,54
62,0
63,14
64,2
65,11
66,0
67,0
68,0
69,2
70,0
71,7
72,25
73,51
74,19
75,0
76,2
77,0
78,0
79,10
80,14
81,8
82,0
83,1
84,0
85,8
86,91
87,0
88,0
89,0
90,0
91,4
92,76
93,0
94,0
95,82
96,66
97,0
98,11
99,2
100,27
101,98
102,87
103,2
104,0
105,0
106,87
107,0
108,10
109,25
110,0
111,50
112,0
113,0
114,0
115,0
116,100
117,0
118,88
119,0
120,92
121,0
122,0
123,17
124,0
125,15
126,0
127,0
128,5
129,0
130,0
131,62
132,0
133,3
134,5
135,0
136,0
137,7
138,0
139,0
140,46
141,0
142,13
143,4
144,19
145,0
146,96
147,0
148,39
149,0
150,0
151,5
152,0
153,0
154,0
155,0
156,0
157,0
158,9
159,0
160,92
161,36
162,0
163,10
164,13
165,0
166,0
167,0
168,10
169,0
170,0
171,8
172,32
173,7
174,1
175,0
176,2
177,8
178,0
179,0
180,98
181,0
182,0
183,31
184,0
185,0
186,83
187,0
188,0
189,0
190,0
191,5
192,74
193,0
194,0
195,100
196,89
197,14
198,0
199,99
200,85
201,16
202,53
203,0
204,0
205,0
206,27
207,0
208,75
209,0
210,11
211,40
212,9
213,0
214,0
215,0
216,68
217,0
218,93
219,5
220,11
221,0
222,6
223,0
224,8
225,67
226,17
227,0
228,51
229,19
230,0
231,82
232,0
233,16
234,52
235,33
236,0
237,28
238,0
239,0
240,100
241,0
242,8
243,6
244,17
245,6
246,74
247,0
248,30
249,30
250,0
251,11
252,3
253,6
254,0
255,0
256,5
257,0
258,32
259,0
260,0
261,100
262,0
263,24
264,0
265,0
266,0
267,3
268,0
269,0
270,0
271,0
272,45
273,0
274,1
275,0
276,0
277,0
278,0
279,9
280,47
281,8
282,0
283,23
284,0
285,28
286,2
287,0
288,0
289,0
290,0
291,0
292,16
293,0
294,85
295,0
296,0
297,0
298,0
299,30
300,25
301,0
302,0
303,8
304,59
305,0
306,0
307,37
308,0
309,0
310,30
311,14
312,0
313,53
314,45
315,57
316,0
317,57
318,0
319,66
320,13
321,32
322,23
323,0
324,32
325,0
326,0
327,50
328,0
329,79
330,60
331,0
332,44
333,0
334,0
335,20
336,75
337,2
338,0
339,33
340,0
341,36
342,0
343,31
344,0
345,10
346,0
347,35
348,8
349,2
350,13
351,0
352,48
353,0
354,4
355,7
356,6
357,63
358,0
359,2
360,7
361,42
362,15
363,2
364,2
365,0
366,60
367,45
368,18
369,50
370,68
371,0
372,11
373,0
374,19
375,31
376,0
377,5
378,40
379,22
380,0
381,53
382,0
383,8
384,83
385,0
386,0
387,46
388,56
389,17
390,37
391,0
392,13
393,47
394,38
395,0
396,0
397,6
398,0
399,0
400,17
401,89
402,60
403,0
404,2
405,14
406,78
407,0
408,29
409,28
410,2
411,100
412,3
413,0
414,0
415,0
416,7
417,84
418,79
419,3
420,93
421,0
422,0
423,41
424,0
425,50
426,22
427,0
428,59
429,14
430,0
431,77
432,0
433,5
434,55
435,77
436,0
437,1
438,0
439,1
440,64
441,0
442,2
443,5
444,47
445,20
446,79
447,0
448,86
449,0
450,11
451,8
452,6
453,21
454,8
455,33
456,1
457,0
458,40
459,0
460,74
461,69
462,0
463,3
464,17
465,40
466,3
467,0
468,2
469,0
470,0
471,0
472,28
473,3
474,9
475,0
476,0
477,0
478,8
479,64
480,14
481,13
482,0
483,11
484,0
485,43
486,96
487,0
488,0
489,0
490,0
491,0
492,62
493,100
494,91
495,85
496,60
497,0
498,11
499,64
500,78
501,6
502,0
503,73
504,26
505,15
506,22
507,14
508,2
509,12
510,16
511,38
512,2
513,14
514,8
515,40
516,54
517,4
518,43
519,12
520,5
521,35
522,44
523,23
524,5
525,9
526,7
527,29
528,12
529,16
530,19
531,25
532,25
533,20
534,0
535,16
536,10
537,2
538,14
539,2
540,13
541,24
542,9
543,12
544,12
545,17
546,6
547,23
548,5
549,16
550,20
551,0
552,18
553,26
554,4
555,12
556,18
557,0
558,0
559,36
560,36
561,63
562,12
563,21
564,33
565,22
566,16
567,56
568,26
569,9
570,13
571,2
572,43
573,27
574,21
575,8
576,10
577,49
578,17
579,3
580,10
581,25
582,53
583,8
584,19
585,7
586,33
587,31
588,37
589,4
590,4
591,19
592,5
593,65
594,11
595,59
596,13
597,75
598,38
599,76
600,78
601,34
602,31
603,35
604,57
605,52
606,19
607,62
608,67
609,44
610,21
611,12
612,10
613,39
614,44
615,46
616,10
617,48
618,49
619,26
620,34
621,32
622,11
623,43
624,31
625,18
626,45
627,50
628,38
629,2
630,62
631,12
632,51
633,2
634,58
635,82
636,81
637,24
638,16
639,29
640,26
641,42
642,44
643,6
644,39
645,3
646,33
647,33
648,80
649,33
650,10
651,49
652,29
653,28
654,4
655,56
656,18
657,60
658,33
659,27
660,68
661,37
662,27
663,44
664,13
665,46
666,55
667,55
668,23
669,50
670,62
671,10
672,29
673,46
674,2
675,38
676,2
677,2
678,36
679,91
680,14
681,38
682,14
683,6
684,86
685,33
686,77
687,40
688,63
689,26
690,34
691,6
692,52
693,39
694,132
695,66
696,68
697,18
698,15
699,28
700,55
