shore woodland,2.98015231928126
noon string,0.3750000460354701
cemetery woodland,0.31588065984174607
gem jewel,0.39335757328019305
coast shore,1.755133431100795
bird crane,1.170886279325794
furnace stove,0.7792287963821947
magician wizard,0.8801674691009183
monk oracle,2.931202734100628
coast hill,2.4929817498336226
brother monk,2.1257285427565096
tool implement,2.186615164229937
journey voyage,0.4868147416233164
food rooster,2.3282043511064376
car journey,2.7274438480801724
monk slave,0.581837812172012
cord smile,0.4250000510351488
asylum madhouse,0.7671916726517765
coast forest,0.6811468742280375
brother lad,0.43133185468375856
lad wizard,1.8826711704681833
automobile car,0.27497536659981314
bird cock,1.4169069863592414
food fruit,1.5347959159692204
rooster voyage,1.1749999539645297
boy lad,0.7961908052146534
crane implement,1.3892742131532092
forest graveyard,0.2355359184180288
glass magician,2.287426189114443
midday noon,0.16253928325629374
