boy lad,0.75
tool implement,1.9999999999999991
gem jewel,0.5999999999999996
brother monk,1.25
lad wizard,0.32499999999999973
brother lad,0.3250000000000002
monk slave,1.65
automobile car,0.1750000000000007
forest graveyard,1.2000000000000002
asylum madhouse,0.5500000000000007
cemetery woodland,1.3000000000000003
midday noon,0.40000000000000036
bird cock,1.0999999999999988
crane implement,0.17500000000000027
food fruit,0.9499999999999993
coast hill,0.5499999999999998
bird crane,0.7249999999999996
food rooster,0.5999999999999996
furnace stove,0.12500000000000178
monk oracle,1.1499999999999995
noon string,2.175
magician wizard,0.6500000000000004
shore woodland,0.2749999999999999
rooster voyage,0.625
journey voyage,0.3000000000000007
car journey,0.04999999999999982
glass magician,0.625
coast forest,2.0
cord smile,2.2750000000000004
coast shore,1.6999999999999993
