boy lad,0.7450766216292006
tool implement,2.1320097039469514
gem jewel,0.6020084176335185
brother monk,1.3607732341325036
lad wizard,0.22587880284824635
brother lad,0.2438906263895282
monk slave,1.6191360768076146
automobile car,0.17007917597872968
forest graveyard,1.1715197702811417
asylum madhouse,0.6935007997125862
cemetery woodland,1.3010353084369322
midday noon,0.41307395300358785
bird cock,1.073865210184345
crane implement,0.12734053852824756
food fruit,0.9236068781489228
coast hill,0.5243055920661477
bird crane,0.7093568985760159
food rooster,0.5106926583780931
furnace stove,0.13454887090952106
monk oracle,1.1076901848989422
noon string,2.165974450506133
magician wizard,0.6533266677466241
shore woodland,0.15562880266715862
rooster voyage,0.6159744505061331
journey voyage,0.30021251336074783
car journey,0.010042180888661711
glass magician,0.7453605683353821
coast forest,2.1214822849351025
cord smile,2.2749923369514162
coast shore,1.690566401231795
