1	102	1
9	102	1
15	102	0
27	102	1
28	102	1
31	102	0
34	102	2
50	102	1
60	102	1
73	102	3
1	354	1
5	354	3
15	354	1
23	354	1
27	354	0
32	354	1
52	354	1
55	354	2
60	354	2
62	354	3
1	413	3
3	413	3
12	413	1
16	413	0
21	413	3
25	413	3
28	413	2
30	413	3
31	413	0
50	413	0
1	459	2
6	459	3
12	459	3
13	459	1
15	459	3
22	459	0
23	459	3
34	459	2
55	459	3
56	459	3
1	530	3
3	530	1
9	530	0
13	530	3
15	530	3
16	530	1
22	530	1
37	530	3
53	530	3
55	530	0
1	88	1
9	88	2
10	88	0
16	88	1
19	88	0
21	88	1
37	88	1
42	88	1
51	88	1
55	88	0
1	317	3
2	317	0
3	317	3
10	317	3
13	317	2
16	317	1
22	317	0
34	317	3
37	317	3
62	317	3
1	574	0
14	574	0
20	574	1
21	574	2
25	574	0
27	574	0
28	574	0
30	574	1
43	574	3
56	574	0
1	179	2
9	179	2
20	179	2
23	179	2
31	179	2
34	179	3
42	179	3
48	179	3
54	179	3
65	179	3
1	310	1
13	310	2
22	310	1
23	310	1
27	310	1
34	310	1
36	310	1
43	310	1
45	310	0
63	310	1
1	100	0
3	100	1
4	100	1
10	100	2
13	100	1
26	100	3
34	100	0
49	100	0
56	100	1
61	100	0
1	452	2
2	452	0
9	452	3
16	452	1
25	452	0
28	452	2
29	452	2
31	452	3
37	452	2
56	452	2
1	183	3
25	183	3
29	183	2
31	183	0
33	183	0
34	183	0
37	183	2
55	183	3
75	183	2
95	183	3
1	590	0
3	590	1
12	590	2
13	590	0
15	590	3
16	590	0
20	590	2
56	590	2
60	590	3
76	590	3
1	678	3
13	678	2
16	678	3
20	678	3
22	678	1
25	678	2
34	678	2
43	678	3
54	678	1
88	678	2
1	6	2
13	6	2
16	6	3
20	6	2
25	6	2
35	6	2
36	6	2
37	6	1
38	6	2
39	6	1
1	479	3
3	479	1
17	479	3
20	479	0
22	479	3
23	479	0
31	479	3
32	479	1
35	479	3
65	479	3
1	34	0
3	34	2
13	34	0
14	34	2
15	34	0
16	34	0
24	34	2
31	34	0
35	34	1
53	34	0
1	568	2
14	568	2
20	568	2
40	568	2
43	568	2
54	568	2
56	568	2
61	568	2
63	568	2
89	568	2
1	335	0
9	335	0
16	335	0
20	335	0
21	335	1
28	335	1
35	335	0
36	335	0
37	335	0
61	335	0
1	433	0
5	433	1
9	433	0
15	433	0
16	433	0
25	433	0
28	433	3
43	433	0
52	433	3
58	433	2
1	87	1
