A1VW9W0DWXCPYE	177	1
A3NU1SQPI1NXY4	177	1
AKBP92VUQ7G3	177	1
ATQWZNGQCN1RA	177	3
A2V3P1XE33NYC3	177	1
A2UFD1I8ZO1V4G	177	1
AD317NO9623GZ	177	1
A36JZTUKQVV5S5	177	1
A3E157ZN8XPUKJ	177	2
A1VW9W0DWXCPYE	344	0
A3NU1SQPI1NXY4	344	0
AKBP92VUQ7G3	344	0
ATQWZNGQCN1RA	344	0
A2H321P1NSEW35	344	0
A2F0X4LN9N4O4C	344	2
A2V3P1XE33NYC3	344	2
A2UFD1I8ZO1V4G	344	0
AD317NO9623GZ	344	3
A1VW9W0DWXCPYE	458	3
A3NU1SQPI1NXY4	458	3
AKBP92VUQ7G3	458	3
ATQWZNGQCN1RA	458	2
A2V3P1XE33NYC3	458	3
A2UFD1I8ZO1V4G	458	3
AD317NO9623GZ	458	3
A1PAR1TMKFPKQE	458	3
A3E157ZN8XPUKJ	458	0
A1VW9W0DWXCPYE	422	3
A3NU1SQPI1NXY4	422	3
AKBP92VUQ7G3	422	0
ATQWZNGQCN1RA	422	3
A2V3P1XE33NYC3	422	3
A2UFD1I8ZO1V4G	422	3
AD317NO9623GZ	422	3
A3GLUDQZGEJL5G	422	3
A1KZOLS51I9SS7	422	3
A1VW9W0DWXCPYE	406	3
A3NU1SQPI1NXY4	406	3
AKBP92VUQ7G3	406	3
ATQWZNGQCN1RA	406	3
A2H321P1NSEW35	406	1
A2V3P1XE33NYC3	406	2
A2UFD1I8ZO1V4G	406	3
AD317NO9623GZ	406	1
A3E157ZN8XPUKJ	406	1
A1VW9W0DWXCPYE	506	3
A3NU1SQPI1NXY4	506	3
AKBP92VUQ7G3	506	3
ATQWZNGQCN1RA	506	3
A2V3P1XE33NYC3	506	2
A2UFD1I8ZO1V4G	506	3
AD317NO9623GZ	506	3
A1PAR1TMKFPKQE	506	3
A1BHMDRWW9ZYSO	506	0
A1VW9W0DWXCPYE	268	2
A3NU1SQPI1NXY4	268	2
AKBP92VUQ7G3	268	2
ATQWZNGQCN1RA	268	2
A2V3P1XE33NYC3	268	2
A2UFD1I8ZO1V4G	268	2
AD317NO9623GZ	268	2
A1C0Z73809FFDZ	268	3
A1BHMDRWW9ZYSO	268	2
A1VW9W0DWXCPYE	113	2
A3NU1SQPI1NXY4	113	2
AKBP92VUQ7G3	113	2
ATQWZNGQCN1RA	113	2
A2V3P1XE33NYC3	113	2
A2UFD1I8ZO1V4G	113	2
AD317NO9623GZ	113	2
A1PAR1TMKFPKQE	113	2
A1BHMDRWW9ZYSO	113	2
A1VW9W0DWXCPYE	233	0
A3NU1SQPI1NXY4	233	0
AKBP92VUQ7G3	233	2
ATQWZNGQCN1RA	233	0
A2H321P1NSEW35	233	0
A2V3P1XE33NYC3	233	0
A2UFD1I8ZO1V4G	233	0
AD317NO9623GZ	233	2
A3E157ZN8XPUKJ	233	0
A1VW9W0DWXCPYE	85	1
A3NU1SQPI1NXY4	85	1
AKBP92VUQ7G3	85	1
ATQWZNGQCN1RA	85	0
A2V3P1XE33NYC3	85	1
A2UFD1I8ZO1V4G	85	1
AD317NO9623GZ	85	2
A1PAR1TMKFPKQE	85	1
A3E157ZN8XPUKJ	85	1
A1VW9W0DWXCPYE	405	0
A3NU1SQPI1NXY4	405	0
AKBP92VUQ7G3	405	0
ATQWZNGQCN1RA	405	0
A2H321P1NSEW35	405	0
A2V3P1XE33NYC3	405	0
A2UFD1I8ZO1V4G	405	0
AD317NO9623GZ	405	0
A3E157ZN8XPUKJ	405	0
A1VW9W0DWXCPYE	395	0
A3NU1SQPI1NXY4	395	0
AKBP92VUQ7G3	395	0
ATQWZNGQCN1RA	395	0
A2V3P1XE33NYC3	395	0
A2UFD1I8ZO1V4G	395	0
AD317NO9623GZ	395	0
A1PAR1TMKFPKQE	395	0
A3E157ZN8XPUKJ	395	0
A1VW9W0DWXCPYE	493	0
A3NU1SQPI1NXY4	493	0
AKBP92VUQ7G3	493	0
ATQWZNGQCN1RA	493	0
A2V3P1XE33NYC3	493	0
A2UFD1I8ZO1V4G	493	0
AD317NO9623GZ	493	0
A1PAR1TMKFPKQE	493	0
A53VNQRRFQ785	493	0
A1VW9W0DWXCPYE	508	2
A3NU1SQPI1NXY4	508	2
AKBP92VUQ7G3	508	2
ATQWZNGQCN1RA	508	2
A2V3P1XE33NYC3	508	2
A2UFD1I8ZO1V4G	508	2
AD317NO9623GZ	508	2
A1PAR1TMKFPKQE	508	2
A1BHMDRWW9ZYSO	508	2
A1VW9W0DWXCPYE	519	0
A3NU1SQPI1NXY4	519	0
AKBP92VUQ7G3	519	0
ATQWZNGQCN1RA	519	1
A2V3P1XE33NYC3	519	0
A2UFD1I8ZO1V4G	519	0
AD317NO9623GZ	519	1
A1PAR1TMKFPKQE	519	0
A3E157ZN8XPUKJ	519	0
A1VW9W0DWXCPYE	578	1
A3NU1SQPI1NXY4	578	1
AKBP92VUQ7G3	578	1
ATQWZNGQCN1RA	578	1
A2V3P1XE33NYC3	578	1
A2UFD1I8ZO1V4G	578	1
AD317NO9623GZ	578	3
A1PAR1TMKFPKQE	578	1
A2BERTY629PZDT	578	1
A1VW9W0DWXCPYE	214	0
A3NU1SQPI1NXY4	214	0
AKBP92VUQ7G3	214	0
ATQWZNGQCN1RA	214	0
A2H321P1NSEW35	214	0
A2V3P1XE33NYC3	214	0
A2UFD1I8ZO1V4G	214	0
AD317NO9623GZ	214	0
A1BHMDRWW9ZYSO	214	0
A1VW9W0DWXCPYE	278	0
A3NU1SQPI1NXY4	278	0
AKBP92VUQ7G3	278	0
ATQWZNGQCN1RA	278	3
A2V3P1XE33NYC3	278	0
A2UFD1I8ZO1V4G	278	0
AD317NO9623GZ	278	0
AM2W23THD4CI7	278	0
