1	8	0
3	8	2
5	8	0
20	8	0
23	8	0
40	8	0
44	8	0
45	8	0
46	8	0
47	8	0
1	428	0
3	428	0
5	428	2
17	428	0
27	428	3
34	428	2
41	428	0
61	428	0
72	428	0
80	428	0
1	398	1
10	398	1
13	398	0
25	398	1
35	398	1
40	398	3
47	398	1
51	398	1
53	398	1
91	398	2
1	335	0
9	335	0
16	335	0
20	335	1
21	335	1
28	335	0
35	335	0
36	335	2
37	335	0
61	335	0
1	530	3
3	530	0
9	530	3
13	530	3
15	530	3
16	530	3
22	530	3
37	530	3
53	530	0
55	530	3
1	118	2
8	118	0
16	118	3
20	118	2
23	118	2
25	118	2
28	118	2
29	118	2
34	118	3
53	118	1
1	602	2
3	602	0
10	602	0
11	602	2
13	602	1
17	602	2
20	602	2
49	602	2
56	602	1
80	602	2
1	301	3
3	301	3
5	301	3
10	301	3
13	301	3
31	301	1
35	301	3
39	301	3
55	301	1
56	301	1
1	65	3
3	65	3
5	65	2
26	65	3
34	65	3
36	65	3
39	65	1
40	65	3
41	65	3
55	65	3
1	433	0
5	433	0
9	433	0
15	433	0
16	433	0
25	433	0
28	433	0
43	433	1
52	433	1
58	433	0
1	323	2
3	323	2
12	323	2
25	323	2
27	323	2
31	323	2
34	323	0
37	323	2
39	323	0
40	323	2
1	451	3
13	451	1
16	451	3
31	451	3
35	451	1
36	451	3
37	451	3
43	451	3
62	451	3
94	451	3
1	383	1
10	383	1
34	383	2
39	383	1
40	383	1
44	383	1
47	383	1
48	383	1
79	383	0
102	383	1
1	377	2
13	377	1
17	377	2
20	377	2
28	377	1
29	377	2
37	377	2
42	377	2
55	377	2
60	377	2
1	232	3
13	232	1
29	232	3
31	232	2
40	232	3
47	232	0
49	232	3
51	232	0
63	232	1
72	232	1
1	579	2
7	579	1
9	579	3
12	579	2
13	579	2
17	579	2
20	579	1
25	579	2
51	579	2
53	579	2
1	211	0
3	211	2
13	211	0
19	211	0
37	211	0
40	211	0
44	211	0
54	211	0
57	211	0
89	211	2
1	13	3
2	13	1
5	13	1
9	13	3
10	13	3
12	13	3
13	13	3
14	13	3
25	13	3
43	13	2
1	459	2
6	459	1
12	459	2
13	459	3
15	459	2
22	459	2
23	459	2
34	459	2
55	459	2
56	459	2
1	705	2
13	705	2
20	705	2
22	705	2
29	705	2
30	705	3
34	705	3
58	705	2
60	705	3
61	705	2
1	116	3
12	116	3
13	116	3
14	116	3
17	116	1
23	116	2
35	116	3
40	116	3
47	116	3
61	116	2
1	115	2
3	115	3
9	115	2
12	115	2
13	115	2
20	115	2
41	115	2
51	115	2
53	115	2
54	115	0
1	259	2
7	259	0
9	259	2
13	259	0
34	259	2
37	259	2
56	259	3
58	259	3
62	259	3
98	259	2
1	310	1
13	310	3
22	310	2
23	310	1
27	310	1
34	310	3
36	310	1
43	310	1
45	310	3
63	310	1
1	222	2
9	222	1
10	222	0
13	222	2
16	222	0
20	222	1
34	222	2
41	222	2
54	222	0
72	222	2
1	34	0
3	34	2
13	34	0
14	34	0
15	34	2
16	34	0
24	34	0
31	34	0
35	34	3
53	34	0
1	78	3
9	78	3
10	78	3
16	78	3
20	78	0
21	78	3
22	78	2
29	78	2
30	78	3
43	78	3
1	730	2
3	730	2
9	730	1
11	730	2
14	730	2
20	730	2
25	730	0
34	730	2
53	730	2
73	730	2
1	359	2
9	359	2
16	359	2
22	359	2
25	359	0
34	359	2
48	359	3
55	359	2
61	359	2
97	359	2
1	106	3
3	106	0
9	106	3
37	106	3
42	106	3
43	106	0
54	106	3
55	106	2
56	106	3
61	106	3
1	581	2
13	581	2
19	581	2
37	581	2
39	581	2
41	581	2
43	581	2
47	581	2
56	581	2
63	581	2
1	292	2
10	292	2
13	292	2
19	292	2
21	292	2
28	292	2
35	292	2
52	292	3
73	292	2
99	292	0
1	113	3
2	113	1
3	113	2
12	113	3
20	113	2
23	113	0
37	113	3
52	113	3
54	113	3
73	113	3
1	128	3
2	128	3
3	128	3
12	128	3
13	128	1
20	128	3
28	128	3
35	128	3
44	128	0
47	128	2
1	322	3
3	322	3
9	322	1
17	322	2
20	322	3
41	322	0
44	322	3
45	322	3
61	322	3
87	322	3
1	704	3
16	704	3
21	704	3
28	704	3
34	704	2
35	704	3
51	704	0
54	704	3
73	704	3
107	704	3
1	87	1
8	87	1
14	87	1
16	87	1
28	87	1
31	87	1
34	87	1
39	87	1
43	87	3
69	87	1
1	147	3
2	147	0
3	147	1
5	147	1
37	147	3
40	147	0
47	147	3
61	147	3
76	147	2
77	147	3
1	1	3
2	1	0
3	1	3
4	1	0
5	1	3
6	1	3
7	1	3
8	1	3
9	1	3
10	1	2
1	12	1
2	12	3
4	12	1
8	12	1
10	12	2
26	12	1
31	12	0
34	12	1
43	12	1
50	12	0
1	229	0
9	229	0
13	229	1
23	229	1
34	229	0
37	229	0
40	229	3
43	229	3
51	229	0
55	229	3
1	124	2
9	124	2
19	124	2
21	124	3
23	124	2
25	124	0
35	124	2
36	124	2
40	124	2
56	124	2
1	595	3
12	595	3
13	595	3
20	595	2
21	595	3
32	595	3
35	595	3
50	595	3
58	595	3
59	595	3
1	308	1
4	308	1
6	308	2
13	308	2
16	308	1
23	308	1
31	308	1
50	308	1
72	308	1
90	308	1
1	354	1
5	354	1
15	354	1
23	354	2
27	354	1
32	354	1
52	354	0
55	354	1
60	354	1
62	354	3
1	41	2
16	41	2
30	41	2
31	41	0
34	41	2
35	41	2
49	41	3
72	41	2
74	41	2
75	41	2
1	347	1
3	347	1
8	347	2
10	347	1
12	347	1
34	347	2
44	347	1
47	347	3
50	347	1
61	347	3
1	525	1
3	525	1
13	525	3
19	525	1
31	525	2
40	525	1
53	525	1
56	525	1
60	525	1
65	525	1
1	580	3
3	580	3
12	580	1
15	580	3
22	580	3
27	580	2
31	580	3
44	580	3
51	580	0
80	580	3
1	142	2
9	142	2
10	142	2
16	142	2
20	142	2
21	142	2
22	142	2
37	142	2
52	142	2
86	142	3
1	388	1
2	388	2
4	388	3
6	388	1
14	388	1
16	388	1
40	388	0
41	388	0
50	388	1
51	388	1
1	345	1
13	345	1
16	345	1
23	345	1
25	345	1
34	345	1
37	345	1
54	345	2
58	345	1
97	345	1
1	256	1
8	256	1
13	256	3
14	256	2
20	256	3
22	256	3
31	256	1
35	256	1
44	256	1
53	256	3
1	126	2
9	126	2
11	126	3
16	126	2
19	126	1
22	126	2
39	126	3
47	126	2
55	126	1
66	126	2
1	562	1
4	562	0
13	562	3
16	562	1
21	562	1
22	562	1
37	562	0
40	562	1
43	562	1
48	562	0
1	655	0
2	655	0
3	655	2
11	655	3
13	655	0
16	655	0
31	655	0
40	655	0
55	655	0
56	655	0
1	287	0
3	287	2
9	287	0
11	287	0
20	287	0
22	287	3
29	287	0
43	287	0
58	287	0
90	287	2
1	415	2
6	415	2
22	415	0
31	415	2
35	415	1
41	415	2
58	415	2
62	415	1
63	415	2
69	415	1
1	426	1
9	426	1
13	426	1
28	426	1
34	426	1
35	426	1
37	426	3
40	426	1
54	426	3
58	426	1
1	413	3
3	413	3
12	413	3
16	413	3
21	413	3
25	413	1
28	413	3
30	413	3
31	413	1
50	413	3
1	574	0
14	574	0
20	574	0
21	574	1
25	574	0
27	574	0
28	574	0
30	574	0
43	574	2
56	574	3
1	81	1
12	81	2
15	81	1
31	81	2
37	81	1
39	81	1
41	81	0
67	81	1
77	81	1
85	81	3
1	162	1
9	162	1
16	162	1
27	162	0
29	162	3
31	162	1
42	162	0
48	162	1
58	162	0
85	162	1
1	568	2
14	568	2
20	568	3
40	568	2
43	568	2
54	568	1
56	568	2
61	568	2
63	568	2
89	568	2
1	617	2
10	617	2
19	617	2
21	617	2
31	617	2
34	617	2
35	617	2
39	617	3
43	617	2
58	617	3
1	283	0
2	283	0
13	283	3
17	283	1
21	283	0
31	283	2
41	283	0
55	283	0
76	283	0
90	283	0
1	615	0
8	615	1
13	615	0
34	615	0
36	615	0
37	615	0
42	615	3
43	615	0
47	615	0
62	615	0
1	370	3
9	370	3
16	370	3
20	370	2
23	370	3
35	370	3
37	370	3
53	370	3
58	370	2
66	370	3
1	489	2
13	489	2
31	489	2
39	489	2
41	489	2
47	489	3
50	489	1
56	489	2
63	489	2
80	489	2
1	75	3
5	75	3
15	75	3
17	75	3
23	75	3
34	75	2
40	75	0
43	75	3
52	75	3
56	75	3
1	71	2
13	71	2
15	71	2
34	71	2
35	71	2
47	71	2
51	71	1
54	71	2
55	71	1
66	71	2
1	524	3
10	524	3
14	524	3
21	524	0
30	524	2
35	524	1
40	524	3
54	524	0
66	524	3
69	524	3
1	102	1
9	102	1
15	102	0
27	102	1
28	102	2
31	102	0
34	102	1
50	102	1
60	102	0
73	102	1
1	317	3
2	317	3
3	317	3
10	317	3
13	317	3
16	317	3
22	317	0
34	317	3
37	317	3
62	317	3
1	679	0
6	679	1
10	679	0
16	679	0
19	679	0
34	679	0
37	679	0
59	679	0
61	679	0
66	679	0
1	275	1
3	275	1
16	275	1
31	275	0
32	275	1
34	275	1
35	275	1
43	275	1
49	275	0
69	275	1
1	100	0
3	100	0
4	100	1
10	100	0
13	100	0
26	100	3
34	100	0
49	100	0
56	100	0
61	100	0
1	156	2
3	156	2
8	156	2
21	156	0
22	156	2
25	156	3
31	156	1
35	156	3
39	156	2
56	156	2
1	220	0
3	220	0
5	220	3
21	220	0
23	220	0
44	220	0
47	220	1
57	220	0
61	220	3
76	220	0
1	270	3
11	270	1
16	270	1
20	270	3
35	270	3
39	270	3
40	270	2
69	270	3
81	270	0
85	270	3
1	553	2
2	553	2
5	553	2
28	553	2
43	553	2
44	553	2
50	553	2
54	553	2
61	553	2
99	553	2
1	365	1
6	365	0
9	365	1
16	365	1
22	365	1
35	365	1
40	365	1
43	365	1
44	365	1
55	365	2
1	403	1
3	403	1
13	403	1
16	403	3
22	403	1
35	403	1
40	403	1
43	403	1
56	403	2
61	403	1
1	650	2
2	650	2
3	650	1
9	650	2
16	650	2
17	650	1
20	650	0
35	650	1
40	650	3
43	650	3
1	625	2
3	625	0
9	625	2
15	625	2
16	625	2
29	625	0
31	625	2
34	625	2
36	625	2
43	625	0
1	369	2
5	369	2
14	369	2
16	369	2
23	369	0
34	369	2
35	369	2
37	369	2
85	369	2
88	369	2
1	185	3
12	185	3
20	185	3
21	185	3
25	185	3
31	185	3
35	185	2
43	185	3
55	185	3
60	185	3
1	202	2
10	202	2
12	202	2
22	202	2
23	202	2
31	202	1
34	202	2
39	202	0
43	202	2
51	202	1
1	73	1
3	73	1
9	73	1
13	73	0
16	73	1
20	73	1
35	73	2
37	73	2
40	73	1
53	73	1
1	722	1
8	722	0
17	722	3
20	722	1
22	722	3
23	722	2
28	722	2
31	722	1
41	722	1
55	722	1
1	380	1
3	380	0
9	380	0
13	380	0
21	380	0
37	380	0
41	380	0
43	380	0
56	380	0
63	380	0
1	452	3
2	452	3
9	452	2
16	452	2
25	452	2
28	452	0
29	452	2
31	452	3
37	452	2
56	452	3
1	611	1
11	611	0
13	611	3
17	611	2
21	611	3
22	611	3
34	611	3
37	611	3
43	611	3
56	611	3
1	97	0
10	97	1
15	97	1
17	97	1
31	97	1
37	97	2
39	97	1
43	97	1
62	97	1
90	97	1
1	290	3
3	290	3
7	290	1
12	290	1
13	290	0
16	290	3
21	290	1
22	290	1
29	290	1
45	290	1
1	272	1
16	272	3
28	272	3
29	272	3
34	272	0
39	272	0
42	272	3
48	272	3
58	272	3
88	272	3
1	2	0
3	2	0
9	2	2
11	2	2
12	2	3
13	2	2
14	2	2
15	2	0
16	2	2
17	2	2
1	563	2
6	563	3
10	563	1
14	563	3
16	563	0
25	563	1
34	563	0
45	563	0
47	563	1
61	563	2
1	402	2
2	402	1
9	402	1
10	402	1
13	402	0
15	402	0
18	402	1
30	402	3
41	402	1
55	402	1
1	328	2
3	328	1
8	328	2
10	328	3
16	328	3
23	328	3
34	328	3
53	328	3
62	328	0
74	328	3
1	216	3
3	216	0
8	216	2
13	216	0
15	216	0
16	216	0
26	216	3
31	216	2
49	216	2
70	216	1
1	95	0
2	95	3
3	95	1
9	95	1
10	95	1
13	95	1
20	95	1
22	95	2
44	95	1
67	95	1
1	590	2
3	590	0
12	590	0
13	590	2
15	590	0
16	590	0
20	590	0
56	590	0
60	590	2
76	590	1
1	368	3
3	368	0
9	368	0
13	368	3
