A1LZWU72K42V92	6635	0
A9KPCMO1J1LQF	6635	1
AF9OA6LYG27BX	6635	0
A1FXXKSGZ7KVQI	6635	0
A2C7UETA9SL9SK	6635	0
A11VJ9HVZPID81	6635	1
AR2V2N3U8JC96	6635	1
A109CH3492UU42	6635	1
A3FHFGC3V9B3OJ	6635	0
A2AWDYE8TVVZMV	6635	0
A2USD3XJ7TU9Y7	6635	0
ALQPGVQZEZSUE	6635	0
A20X14OMRL0YPZ	6635	0
A1OIXGF4N7O93T	6635	1
A1Z048705962W6	6635	0
A2GR1NO60FBJ2	6635	0
A1MADOUB1BA0A5	6635	0
AQORJW4W8U9YU	6635	0
A2ALWT2BUSXD83	6635	0
A2FBT0BSFOV91D	6635	0
A1LZWU72K42V92	7970	0
ASS4LIVDW452F	7970	0
A9KPCMO1J1LQF	7970	0
AF9OA6LYG27BX	7970	0
A1FXXKSGZ7KVQI	7970	1
ADMTRXEG43HU0	7970	0
A3K43RI91Y567E	7970	1
A2V3P1XE33NYC3	7970	0
AHZJB4VTLFCJ6	7970	0
A2AWDYE8TVVZMV	7970	0
AW7J1S3K29XOA	7970	0
A23VQ6YY9YM32S	7970	1
A2USD3XJ7TU9Y7	7970	0
A1YQPOF381ZJRW	7970	1
A19BMRBO5UAD6H	7970	0
A36470UBRH28GO	7970	0
A22ZXHWYRRWDCL	7970	0
A87D3K9YVKTQ7	7970	0
AFKZZEURTCR8U	7970	0
A2BLQ1GVEHJR8T	7970	0
A1LZWU72K42V92	2314	1
ASS4LIVDW452F	2314	1
A3PM8L29POUPBQ	2314	1
AQRI1E9W5268O	2314	1
A3PIAHR6PGXZNT	2314	1
AF9OA6LYG27BX	2314	0
A1NK6UXWXKFMC7	2314	1
A11VJ9HVZPID81	2314	1
AHZJB4VTLFCJ6	2314	1
A3TVDFJ22T1FFN	2314	1
A2USD3XJ7TU9Y7	2314	1
ALQPGVQZEZSUE	2314	1
A2JPOXYZM5AJZZ	2314	0
A2S96ZZ70YFPSK	2314	1
A2QYPEWPAGGKLQ	2314	0
A1OIXGF4N7O93T	2314	1
A3NSX46VYD9J49	2314	1
AQORJW4W8U9YU	2314	1
A3FA1KFSHFVKPM	2314	0
A82BT104GBNC	2314	0
A1LZWU72K42V92	4416	1
AF9OA6LYG27BX	4416	1
A166A2M31CW2C7	4416	0
A1FXXKSGZ7KVQI	4416	1
A2C7UETA9SL9SK	4416	0
A2V3P1XE33NYC3	4416	1
A2AWDYE8TVVZMV	4416	1
A2JUIW09ZP5KFS	4416	1
AANKP2NELIU8L	4416	1
A2JPOXYZM5AJZZ	4416	0
A36SM7QM8OK3H6	4416	0
A3O81LHBBI8NPK	4416	1
ASRI4XGCPE999	4416	0
A769WXAR6I8QU	4416	1
A1UUNYHX3M8O3O	4416	0
A3NPYIGN1MP121	4416	1
A1KGCOR8OXYR72	4416	0
ACVEFRSUAPSEQ	4416	0
AYXIDCIGUA037	4416	1
A2XC4HFAFB1FRP	4416	1
A1LZWU72K42V92	1990	1
A1FXXKSGZ7KVQI	1990	1
AR2V2N3U8JC96	1990	1
A109CH3492UU42	1990	0
A2V3P1XE33NYC3	1990	0
A3FHFGC3V9B3OJ	1990	0
A23VQ6YY9YM32S	1990	1
A2USD3XJ7TU9Y7	1990	0
A1YQPOF381ZJRW	1990	1
ALQPGVQZEZSUE	1990	1
AOAZMLP27GD81	1990	0
A1Z048705962W6	1990	0
A3NSX46VYD9J49	1990	0
A3RR85PK3AV9TU	1990	1
A32H5INU9CYMCI	1990	0
AQORJW4W8U9YU	1990	1
ACVEFRSUAPSEQ	1990	1
A3D9L5CQXK1YJL	1990	1
A34WGHYYMQWJF0	1990	1
A2CCK1JKX48R0H	1990	1
A1LZWU72K42V92	9509	0
A3PM8L29POUPBQ	9509	0
AQRI1E9W5268O	9509	1
AF9OA6LYG27BX	9509	0
A166A2M31CW2C7	9509	1
A1FXXKSGZ7KVQI	9509	1
A1NK6UXWXKFMC7	9509	0
A11VJ9HVZPID81	9509	1
A3K43RI91Y567E	9509	1
A109CH3492UU42	9509	0
A1YQPOF381ZJRW	9509	1
A2Q0G9Q633CN04	9509	0
A15HVZVDQAD0UJ	9509	0
AOAZMLP27GD81	9509	0
AD5IKFAK8KN4P	9509	1
A2QYPEWPAGGKLQ	9509	0
A1Z048705962W6	9509	0
A3NPYIGN1MP121	9509	0
A36470UBRH28GO	9509	0
A3FA1KFSHFVKPM	9509	0
A1LZWU72K42V92	8908	0
A3PM8L29POUPBQ	8908	0
AQRI1E9W5268O	8908	0
AF9OA6LYG27BX	8908	0
A2C7UETA9SL9SK	8908	0
A2FUMA4UR6S920	8908	0
A11VJ9HVZPID81	8908	1
A24LUXW1DB1QI5	8908	1
AR2V2N3U8JC96	8908	1
A26CQZGNV3GJXS	8908	1
A2V3P1XE33NYC3	8908	1
AW7J1S3K29XOA	8908	0
A1YQPOF381ZJRW	8908	1
AANKP2NELIU8L	8908	0
A3DLWGA9J3LU3H	8908	0
A3O81LHBBI8NPK	8908	1
A769WXAR6I8QU	8908	0
AMUL16N6WKIRI	8908	0
A3NSX46VYD9J49	8908	0
A2ALWT2BUSXD83	8908	0
A1LZWU72K42V92	10182	0
AQRI1E9W5268O	10182	0
A3PIAHR6PGXZNT	10182	0
AF9OA6LYG27BX	10182	0
A1FXXKSGZ7KVQI	10182	1
A11VJ9HVZPID81	10182	0
ADMTRXEG43HU0	10182	0
A3K43RI91Y567E	10182	0
A2V3P1XE33NYC3	10182	0
A23VQ6YY9YM32S	10182	1
AANKP2NELIU8L	10182	0
A2C57JVPIOH7F2	10182	0
A3O81LHBBI8NPK	10182	0
A2QYPEWPAGGKLQ	10182	1
A1OIXGF4N7O93T	10182	1
A1HZJEDSWRG10C	10182	1
A1TEQTP52NS7D1	10182	0
ADPH5QAINZCR4	10182	1
A3D9L5CQXK1YJL	10182	0
A1WRYUFOYFF8QO	10182	1
A1LZWU72K42V92	10354	0
AQRI1E9W5268O	10354	1
AF9OA6LYG27BX	10354	1
A166A2M31CW2C7	10354	0
A1V6P1ZE6Q8YEW	10354	0
A1NK6UXWXKFMC7	10354	1
A11VJ9HVZPID81	10354	1
A3K43RI91Y567E	10354	0
A2V3P1XE33NYC3	10354	1
A3FHFGC3V9B3OJ	10354	1
A2AWDYE8TVVZMV	10354	0
AW7J1S3K29XOA	10354	0
A1YQPOF381ZJRW	10354	1
AANKP2NELIU8L	10354	1
A2C57JVPIOH7F2	10354	0
A36SM7QM8OK3H6	10354	0
A2QYPEWPAGGKLQ	10354	0
A1Z048705962W6	10354	0
ASRI4XGCPE999	10354	1
AFKZZEURTCR8U	10354	0
A1LZWU72K42V92	6115	0
A3PRX6CU0P34NE	6115	0
A3PM8L29POUPBQ	6115	0
AQRI1E9W5268O	6115	1
AF9OA6LYG27BX	6115	0
A166A2M31CW2C7	6115	0
A1FXXKSGZ7KVQI	6115	0
A11VJ9HVZPID81	6115	1
ADMTRXEG43HU0	6115	1
ABI0GL9ER3H1M	6115	0
A3K43RI91Y567E	6115	0
A24LUXW1DB1QI5	6115	0
AJPQEZBVJXVE9	6115	0
A2V3P1XE33NYC3	6115	0
AHZJB4VTLFCJ6	6115	1
A2USD3XJ7TU9Y7	6115	0
A1YQPOF381ZJRW	6115	1
A3O81LHBBI8NPK	6115	1
AOQ7MU1GAI5X1	6115	1
ADVKHM8P51FSQ	6115	0
A1LZWU72K42V92	8146	0
A9KPCMO1J1LQF	8146	1
A3PM8L29POUPBQ	8146	0
AQRI1E9W5268O	8146	1
AF9OA6LYG27BX	8146	0
A166A2M31CW2C7	8146	1
AR2V2N3U8JC96	8146	0
A2V3P1XE33NYC3	8146	0
A1YQPOF381ZJRW	8146	1
A2C57JVPIOH7F2	8146	0
AD5IKFAK8KN4P	8146	0
A20X14OMRL0YPZ	8146	0
A2QYPEWPAGGKLQ	8146	0
A1OIXGF4N7O93T	8146	0
AUJHICRFNP62C	8146	0
A2CHE0DIBI76UU	8146	1
A2AGDF3VY0L1QP	8146	0
A26DN070RE46KD	8146	0
ASHOXF02ZJWXL	8146	1
A2BLQ1GVEHJR8T	8146	0
A1LZWU72K42V92	7951	0
A9KPCMO1J1LQF	7951	0
AF9OA6LYG27BX	7951	1
A2C7UETA9SL9SK	7951	0
A1V6P1ZE6Q8YEW	7951	1
ADMTRXEG43HU0	7951	0
AR2V2N3U8JC96	7951	0
A26CQZGNV3GJXS	7951	0
A2V3P1XE33NYC3	7951	0
A3FHFGC3V9B3OJ	7951	0
A2AWDYE8TVVZMV	7951	0
A1YQPOF381ZJRW	7951	1
A2Q0G9Q633CN04	7951	0
A36SM7QM8OK3H6	7951	0
A20X14OMRL0YPZ	7951	0
