AJ2FPCR76ETE2,1.0
APH5ON5IWQ0OH,1.0
A3AY01XG3S0N6G,1.0
AMD9GAZO9NECR,1.0
A35GER5TWMH9VP,1.0
A3C7AVL4R1C1J4,1.0
AS51L372B5DDV,0.9999999999894021
A2QQBCDN6GQOKC,9.223026858161471e-66
A9WP6SZDU9LO8,1.0
A18HIFA78GUAG9,0.9999999967774412
A1C8ZHG3K8KD5W,1.0
AYUOM6WFSVC1C,1.0
A1554ZM0CLKSG5,0.9999999999999435
A12CY1Q7XKJJDE,1.0
AEXHG1UQMU5VF,0.9999999982190488
A1HSF9XPG1LHMX,1.0
A24ULCUOSCOJXC,1.0
AOD4T14FBY0CK,1.0
A3BR7VJTRALK8M,1.0
A1M60FEVB36X9U,1.0
A3OTIDMKIEDY6G,1.0
A1QH74QPEVZDU8,0.0
A1H59ZEBB6IS5F,1.0
A2DTXAWLCQDOWZ,1.0
A25CRC4AZY5KC1,1.0
A1AI3MUH2BW1DN,1.0
A2ZWWHY6ZEXC6L,0.276344323335272
A2PQX03F0ZWXL3,0.9999999999999998
A19Y7K5UEBNZA7,1.0
A3NN88JE3JU6SK,0.9999999999999988
A2DYHB3BBD3UWQ,1.0
A3NY4460L0L6PI,1.0
A3AL44QXCC1KA0,0.0
A1MQAXQ1UO7TE9,1.0
A3SZQFHYDTOAPA,1.0
A2EG8FHODTEV63,7.331643722246222e-67
A2SGN464U9OL15,1.0
AOUMYCLO4I993,1.0
A3SXTZVT7X9B3C,0.0
A28ZHJ9ASQ49IY,1.0
A2WHAOX438HVUE,1.0
A2KFMGXME2SGI,1.0
A2LGX47NN7C5D3,1.0
A2O33J5K1V46QL,1.0
A13OE9GBRJ0S2U,1.0
AZ1S5BIG5R6P6,1.0
A2AJO7WHWIKEHR,0.9999999999999672
A30WOL8QA55HR2,1.0
A3PE1HO8AO7S9Y,6.875093805047472e-11
A2PBQYCW2URQT5,1.0
A19N7GVG3V1FZO,1.0
A1IU4SMDSC1OLD,1.0
A3J86MK3VIE6ST,1.0
A35HNSSK5MHRAQ,1.0
A3JMQDTEKRE5X6,1.0
A17OE8HU0QCX21,1.0
APFC5FODWQRPI,1.0
A3FN8S0N5JNAL6,1.0
A2U9R2AVOTMT8V,1.0
A3PARCXE6KN0UX,1.0
AHSMUWLIX8N2F,1.0
A21US576U8SCO4,1.0
AQLJEOT16YQWT,0.11111111803515994
AMOMADKDPO6R5,1.0
A1UKUDGXMHTYAR,1.0
A1PXXEOGQ76RNJ,1.0
ALDSIOBRWMZSI,1.0
A2LHJ46PIDENG0,1.0
APYV9Y0DFZFVP,1.0
A1UFFJE2P4IZZ5,1.0
A1OT3A29R9N1DG,1.0
A153PKAL7OAY36,1.0
A25AQMJVZEDH5S,1.0
AHZGGN7YIKNZD,0.9999999999999997
A29PUIKL3JWDP8,1.0
A39MWGZ6R4VKZ2,1.0
APE3O5IGDCSX9,1.0
A8XTEV2JA6R2X,1.0
A317Q6CKB8GHBZ,0.5458849335276347
A36VN5M4QF7X8A,0.0
AKYD5YICB2C4L,1.0
A2FF1R5VPUVTLE,1.0
AY56VAS30RO23,1.0
A19KO2JQ36WON3,1.0
A7RZBPHSMR3S8,1.0
A33XBHUA5ESKGA,2.8157979881639324e-07
A2TOV7KSQSHSR2,1.0
A2YLF04UAKYVF1,1.0
A29JSKSFFWH330,0.0
AMIFAMFOZSX8I,1.0
A233KU4GZUH2GE,2.0870818858515622e-27
A87Z6G612X6KZ,0.9999999987624886
A2AWCNQUUXWYT0,1.0
A2VL24C5P7Y3DJ,0.24953659837365896
A2L8NPD29701AN,1.0
A37FYSR72FJ5HV,1.0
A22C0PJUBFJTI0,1.0
A4X14HN0F6KVW,0.9999999907558978
A32W20KGQXS0LL,1.0
A3CVCNNNRNO03T,1.0
AOFQT4DJZHMK7,0.3333333330873641
