AMJY7CKRBEI2A,0.9999999999962552
A2HNP1YL1IBFMU,0.9927146095887707
ADAGUJNWMEPT6,0.9999999999746167
A3MZF0DGGS6VEY,0.9855142837216488
AS51Z6DBWM9JM,0.9999999999922033
A389Z7A60D4L8I,0.9927040288620069
A18WNE09USHJSG,0.9999999998806999
A1XUMT8PKEPRR1,0.9926843051471969
ALHOGP0VKKGM3,0.9999999995709288
A14WWG6NKBDWGP,0.9999999999727563
ARQ4J4TLTPBNC,0.9623043426080343
A1XUURRBT9RYFW,0.996352304533763
A1VYRD3HO2WDUN,0.9999999999952747
A1AVJRFM6L0RN8,0.999999999996498
A8ERQT8X2HQPK,0.9999999999984209
A3HA3UOKO2HTOK,0.9927394861206426
AHFO0JTF5WO8J,0.9999999999965947
A1P7VNMICQDNJY,0.9782550188995036
A3EKIOVCNYJ9BJ,0.9999999999953332
A2KBTYNGUFRB9N,0.9926610371328362
ARPJ3NYNHTA31,0.985548405829235
A1Q5GERIWS0YJR,0.9927408337105612
A1ZGDXSHUPEQD9,0.999999999999695
AZ209ZYWRSIUG,0.9963766872690171
A3POYFULMTNW1H,0.9999999999857277
A39APWH62XBLR9,0.9854449503732318
A3TDUHEBFJ53NM,0.9999999999930472
A1DCEOFAUIDY58,0.9999999999876528
A1A38NLITTAW6C,0.9926621794817473
A1757CYJKBGLV2,0.9852862204608122
A2NCIFVGIZESDF,0.9927100821279136
A15L6WGIK3VU7N,0.9975758904403086
A2OY54JKHARPKS,0.9999999999981372
A1LY3NJTYW9TFF,0.9999999999936167
A1M0SEWUJYX9K0,0.9853545852729878
A15MN5MDG4D7Q9,0.9999999999539335
A2LRADB3KFT2AO,0.999999999992097
A3BD4NONKGONRM,0.9999999999993721
