1	65	3
3	65	2
5	65	3
26	65	0
34	65	1
36	65	1
39	65	3
40	65	2
41	65	0
55	65	2
1	678	3
13	678	0
16	678	0
20	678	3
22	678	0
25	678	3
34	678	1
43	678	0
54	678	3
88	678	3
1	185	3
12	185	2
20	185	1
21	185	1
25	185	3
31	185	3
35	185	1
43	185	2
55	185	1
60	185	3
1	250	3
3	250	1
29	250	3
35	250	3
39	250	3
40	250	3
43	250	0
73	250	3
83	250	1
90	250	2
1	162	1
9	162	3
16	162	2
27	162	1
29	162	1
31	162	3
42	162	3
48	162	1
58	162	3
85	162	1
1	602	2
3	602	0
10	602	2
11	602	3
13	602	0
17	602	1
20	602	2
49	602	1
56	602	0
80	602	1
1	413	3
3	413	1
12	413	2
16	413	2
21	413	3
25	413	0
28	413	2
30	413	2
31	413	0
50	413	3
1	148	2
3	148	1
9	148	2
20	148	3
22	148	1
29	148	2
35	148	2
40	148	0
43	148	1
51	148	0
1	518	2
2	518	3
9	518	2
11	518	2
13	518	3
16	518	3
19	518	0
31	518	2
53	518	2
65	518	3
1	125	0
15	125	0
16	125	1
22	125	1
28	125	2
30	125	2
39	125	1
47	125	0
50	125	0
81	125	0
1	46	0
2	46	1
7	46	0
9	46	0
16	46	1
23	46	1
37	46	0
40	46	0
43	46	1
47	46	2
1	628	0
8	628	2
13	628	0
16	628	2
20	628	1
29	628	1
34	628	3
35	628	2
53	628	3
66	628	0
1	2	2
3	2	0
9	2	3
11	2	3
12	2	2
13	2	3
14	2	2
15	2	2
16	2	0
17	2	1
1	156	2
3	156	0
8	156	2
21	156	2
22	156	0
25	156	3
31	156	2
35	156	2
39	156	2
56	156	0
1	287	0
3	287	2
9	287	2
11	287	0
20	287	0
22	287	2
29	287	2
43	287	1
58	287	3
90	287	0
1	78	3
9	78	0
10	78	0
16	78	3
20	78	2
21	78	3
22	78	1
29	78	2
30	78	1
43	78	1
1	552	0
9	552	3
12	552	1
16	552	3
22	552	1
23	552	3
31	552	1
39	552	0
45	552	0
55	552	1
1	126	2
9	126	3
11	126	3
16	126	0
19	126	1
22	126	3
39	126	2
47	126	2
55	126	2
66	126	2
1	124	2
9	124	3
19	124	1
21	124	2
23	124	1
25	124	3
35	124	3
36	124	2
40	124	2
56	124	1
1	354	1
5	354	0
15	354	0
23	354	2
27	354	2
32	354	1
52	354	3
55	354	1
60	354	1
62	354	1
1	325	2
2	325	1
11	325	1
25	325	2
28	325	1
31	325	1
43	325	1
47	325	2
55	325	2
61	325	1
1	383	1
10	383	0
34	383	3
39	383	0
40	383	1
44	383	0
47	383	1
48	383	1
79	383	1
102	383	0
1	505	1
12	505	1
17	505	1
20	505	1
32	505	2
39	505	3
40	505	3
52	505	0
60	505	1
96	505	0
1	116	3
12	116	2
13	116	3
14	116	0
17	116	1
23	116	2
35	116	0
40	116	2
47	116	3
61	116	3
1	81	1
12	81	2
15	81	1
31	81	2
37	81	2
39	81	1
41	81	1
67	81	1
77	81	1
85	81	0
1	102	1
9	102	1
15	102	1
27	102	1
28	102	1
31	102	3
34	102	0
50	102	0
60	102	0
73	102	2
1	369	2
5	369	3
14	369	1
16	369	3
23	369	2
34	369	2
35	369	0
37	369	2
85	369	2
88	369	1
1	590	0
3	590	3
12	590	1
13	590	2
15	590	3
16	590	3
20	590	3
56	590	0
60	590	1
76	590	2
1	276	2
5	276	3
9	276	0
20	276	2
22	276	0
23	276	0
24	276	2
31	276	3
37	276	1
50	276	3
1	95	1
2	95	3
3	95	0
9	95	1
10	95	0
13	95	1
20	95	1
22	95	3
44	95	1
67	95	1
1	524	3
10	524	1
14	524	2
21	524	2
30	524	3
35	524	3
40	524	3
54	524	3
66	524	2
69	524	3
1	229	0
9	229	3
13	229	1
23	229	0
34	229	0
37	229	2
40	229	1
43	229	0
51	229	0
55	229	0
1	426	1
9	426	2
13	426	0
28	426	3
34	426	1
35	426	1
37	426	1
40	426	3
54	426	1
58	426	1
1	403	1
3	403	2
13	403	0
16	403	2
22	403	3
35	403	1
40	403	2
43	403	2
56	403	3
61	403	3
1	482	3
5	482	3
10	482	3
16	482	1
35	482	0
39	482	3
40	482	1
43	482	0
54	482	3
88	482	1
1	88	1
9	88	1
10	88	1
16	88	0
19	88	2
21	88	0
37	88	2
42	88	1
51	88	1
55	88	1
1	23	0
3	23	2
10	23	0
13	23	0
20	23	1
36	23	3
39	23	1
48	23	0
55	23	0
64	23	2
1	611	3
11	611	0
13	611	1
17	611	2
21	611	0
22	611	3
34	611	3
37	611	0
43	611	0
56	611	3
1	595	3
12	595	0
13	595	3
20	595	1
21	595	1
32	595	3
35	595	2
50	595	3
58	595	0
59	595	3
1	489	2
13	489	1
31	489	0
39	489	1
41	489	2
47	489	2
50	489	3
56	489	0
63	489	0
80	489	0
1	655	0
2	655	3
3	655	2
11	655	0
13	655	0
16	655	3
31	655	1
40	655	0
55	655	0
56	655	0
1	317	3
2	317	0
3	317	2
10	317	0
13	317	3
16	317	3
22	317	1
34	317	0
37	317	0
62	317	1
1	615	0
8	615	0
13	615	0
34	615	0
36	615	1
37	615	2
42	615	3
43	615	3
47	615	0
62	615	1
1	562	1
4	562	0
13	562	0
16	562	0
21	562	0
22	562	3
37	562	2
40	562	1
43	562	0
48	562	1
1	275	1
3	275	3
16	275	2
31	275	0
32	275	1
34	275	1
35	275	1
43	275	0
49	275	3
69	275	2
1	220	0
3	220	2
5	220	1
21	220	3
23	220	0
44	220	2
47	220	3
57	220	1
61	220	3
76	220	0
1	1	0
2	1	0
3	1	2
4	1	3
5	1	2
6	1	0
7	1	3
8	1	3
9	1	0
10	1	2
1	366	1
4	366	0
16	366	0
21	366	1
34	366	2
35	366	2
39	366	1
41	366	3
43	366	2
51	366	3
1	328	2
3	328	2
8	328	0
10	328	3
16	328	2
23	328	1
34	328	2
53	328	0
62	328	3
74	328	0
1	452	3
2	452	1
9	452	0
16	452	2
25	452	2
28	452	0
29	452	2
31	452	1
37	452	0
56	452	1
1	71	3
13	71	0
15	71	2
34	71	3
35	71	2
47	71	3
51	71	2
54	71	2
55	71	2
66	71	3
1	704	2
16	704	1
21	704	2
28	704	0
34	704	3
35	704	2
51	704	2
54	704	0
73	704	2
107	704	2
1	679	1
6	679	0
10	679	0
16	679	1
19	679	0
34	679	2
37	679	0
59	679	0
61	679	3
66	679	0
1	705	1
13	705	0
20	705	3
22	705	3
29	705	1
30	705	2
34	705	2
58	705	0
60	705	2
61	705	2
1	290	3
3	290	3
7	290	3
12	290	1
13	290	1
16	290	1
21	290	3
22	290	2
29	290	1
45	290	3
1	730	1
3	730	1
9	730	3
11	730	0
14	730	3
20	730	1
25	730	1
34	730	2
53	730	0
73	730	3
1	269	1
3	269	1
13	269	1
15	269	3
16	269	3
22	269	1
36	269	2
53	269	3
57	269	0
75	269	2
1	335	1
9	335	2
16	335	2
20	335	3
21	335	2
28	335	1
35	335	0
36	335	3
37	335	0
61	335	2
1	155	0
2	155	3
3	155	0
4	155	2
10	155	3
15	155	2
22	155	0
23	155	3
40	155	3
61	155	0
1	555	1
16	555	1
20	555	1
22	555	0
23	555	2
34	555	2
35	555	1
36	555	3
40	555	3
63	555	2
1	242	3
3	242	2
8	242	0
13	242	3
31	242	1
34	242	0
35	242	2
37	242	2
40	242	1
43	242	0
1	310	3
13	310	0
22	310	1
23	310	1
27	310	1
34	310	1
36	310	3
43	310	0
45	310	0
63	310	0
1	445	1
3	445	3
10	445	0
13	445	0
16	445	2
20	445	0
25	445	1
37	445	1
43	445	1
45	445	3
1	308	0
4	308	1
6	308	1
13	308	3
16	308	0
23	308	2
31	308	2
50	308	1
72	308	0
90	308	1
1	34	2
3	34	0
13	34	3
14	34	1
15	34	3
16	34	2
24	34	2
31	34	1
35	34	1
53	34	0
1	12	0
2	12	2
4	12	1
8	12	1
10	12	1
26	12	3
31	12	3
34	12	1
43	12	2
50	12	1
1	419	1
9	419	2
21	419	1
34	419	2
35	419	3
43	419	0
44	419	2
49	419	1
54	419	0
69	419	3
1	594	1
3	594	2
7	594	3
10	594	0
16	594	0
22	594	1
29	594	0
55	594	3
60	594	2
63	594	3
