1	317	3
2	317	3
3	317	0
10	317	1
13	317	3
16	317	3
22	317	0
34	317	2
37	317	3
62	317	3
1	197	3
9	197	3
11	197	1
17	197	0
23	197	3
32	197	0
37	197	0
56	197	0
90	197	3
91	197	0
1	359	2
9	359	2
16	359	2
22	359	3
25	359	3
34	359	0
48	359	3
55	359	2
61	359	2
97	359	2
1	12	1
2	12	1
4	12	0
8	12	1
10	12	3
26	12	1
31	12	1
34	12	1
43	12	1
50	12	0
1	208	1
3	208	2
8	208	1
9	208	1
28	208	1
34	208	1
44	208	1
47	208	1
53	208	1
65	208	0
1	459	2
6	459	2
12	459	2
13	459	2
15	459	2
22	459	2
23	459	2
34	459	0
55	459	2
56	459	2
1	730	2
3	730	0
9	730	3
11	730	1
14	730	1
20	730	2
25	730	2
34	730	3
53	730	2
73	730	2
1	87	1
8	87	1
14	87	3
16	87	1
28	87	3
31	87	1
34	87	3
39	87	2
43	87	2
69	87	3
1	162	1
9	162	1
16	162	1
27	162	1
29	162	1
31	162	1
42	162	0
48	162	1
58	162	1
85	162	1
1	310	1
13	310	1
22	310	1
23	310	3
27	310	1
34	310	1
36	310	3
43	310	1
45	310	3
63	310	1
1	383	1
10	383	1
34	383	1
39	383	2
40	383	2
44	383	1
47	383	1
48	383	1
79	383	1
102	383	1
1	211	0
3	211	2
13	211	2
19	211	0
37	211	2
40	211	0
44	211	0
54	211	0
57	211	1
89	211	2
1	118	2
8	118	3
16	118	1
20	118	2
23	118	1
25	118	1
28	118	1
29	118	3
34	118	2
53	118	0
1	714	1
11	714	1
16	714	1
20	714	3
22	714	1
28	714	3
31	714	1
35	714	1
43	714	2
47	714	1
1	216	0
3	216	0
8	216	1
13	216	0
15	216	0
16	216	1
26	216	0
31	216	0
49	216	2
70	216	0
1	552	0
9	552	1
12	552	3
16	552	0
22	552	0
23	552	0
31	552	0
39	552	1
45	552	1
55	552	0
1	704	3
16	704	3
21	704	2
28	704	2
34	704	0
35	704	3
51	704	3
54	704	3
73	704	3
107	704	3
1	156	2
3	156	3
8	156	3
21	156	3
22	156	2
25	156	2
31	156	2
35	156	2
39	156	2
56	156	2
1	290	1
3	290	1
7	290	1
12	290	3
13	290	0
16	290	1
21	290	3
22	290	1
29	290	1
45	290	1
1	128	3
2	128	3
3	128	1
12	128	3
13	128	1
20	128	3
28	128	0
35	128	0
